"Funding OrgName","Project Reference","ProjectCategory","Outcome Type","LeadRO Name","Department","PI Surname","PI First Name","PI Orcid iD","Outcome Title","Description","Type of Technology","Software Open Sourced?","Year Produced","Impact","Url","GTR Outcome URL","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"EPSRC","EP/K023578/1","Research Grant","Software and Technical Products","University College London","Computer Science","Weyrich","Tim","","Handwriting Annotation and Synthesis Software","The software has two parts:
1) Interactive software that helps a user annotate a scanned image of handwritten text, extracting and recognizing the characters (or glyphs) to make them re-usable by the synthesis algorithm.

2) Synthesis software that takes a learned model of a specific user's handwriting, and also expects some typed text that the user wishes to render in the handwritten style. The system produces images that can be printed on paper and look convincingly like handwriting.","Software","","2016","N/A: This software has just been released online, and the public announcement is pending.","http://visual.cs.ucl.ac.uk/pubs/handwriting/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56da05ba2bb1a9.60070210&grantRef=EP%2FK023578%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/K023578/1","12B6B531-205F-4573-BEA5-153392C356B2","798CB33D-C79E-4578-83F2-72606407192C","3A5E126D-C175-4730-9B7B-E6D8CF447F83","F317CBE0-6779-4F47-9BEF-6CC179014F93"
"BBSRC","BB/G013160/1","Research Grant","Software and Technical Products","University of Manchester","Computer Science","Ananiadou","Sophia","","Species Disambiguation System for Biological Named Entities","This tool automatically associates concepts to entity mentions in biomedical text (e.g., MEDLINE abstracts). A considerable amount of research was put into lexical disambiguation of the biomedical names. This is because a string of words often refers to different meanings depending on the context, hence causing ambiguity. A more sensible way to organise information is by concepts, where a concept has unambiguous meaning and can be associated with a unique identifier. We carry out organism disambiguation by automatically identifying the species-indicating words (e.g., human) and biomedical named entities (e.g., protein P53) in text, and then judging whether the species-entity relations are positive, where a positive relation means that an entity belongs to the organism indicated by the species-indicating word.","Webtool/Application","","2008","This tool tackled one major source of ambiguity in entity mentions: model organisms. Model organisms are species studied to understand particular biological phenomena. Biological experiments are often conducted on one species, with the expectation that the discoveries will provide insight into the workings of others, including humans, which are more difficult to study directly. From viruses, prokaryotes, to plants and animals, there are dozens of organisms commonly used in biological studies, such as E. coli, C. elegans, Drosophila, Homo sapiens, and hundreds more are frequently mentioned in biological research papers. Given an article, it is often essential for readers to understand what organisms the biomedical entities (e.g., proteins) belong to, and on what organisms the experiments were carried out.","http://www.nactem.ac.uk/deca_details/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545cf5a2af8c84.48591419&grantRef=BB%2FG013160%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/G013160/1","13B8B29D-10FE-44BD-BAE7-17D4B7E14EDC","2512EF1C-401B-4222-9869-A770D4C5FAC7","68D0E3C9-9246-4CFC-B5E9-48584CF82993","EF173542-4829-481A-AAD5-D3F1B64500C2"
"BBSRC","BB/G013160/1","Research Grant","Software and Technical Products","University of Manchester","Computer Science","Ananiadou","Sophia","","Anatomy Tagger","An open-source entity mention tagger for anatomical entities, based on the AnatEM anatomical entity mention corpus, and related open data resources. More information:
Sampo Pyysalo and Sophia Ananiadou (2013). Anatomical Entity Mention Recognition at Literature Scale. Bioinformatics.","Software","Yes","2014","Embedded in Europe PubMedCentral search tools","http://nactem.ac.uk/anatomytagger/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545cf27a05afb7.39727664&grantRef=BB%2FG013160%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/G013160/1","13B8B29D-10FE-44BD-BAE7-17D4B7E14EDC","2512EF1C-401B-4222-9869-A770D4C5FAC7","68D0E3C9-9246-4CFC-B5E9-48584CF82993","EF173542-4829-481A-AAD5-D3F1B64500C2"
"EPSRC","EP/K012584/1","Research Grant","Software and Technical Products","Lancaster University","Computing & Communications","Coulton","Paul","http://orcid.org/0000-0001-5938-4393","BARTER Project Software","The BARTER project suit consists of 2 mobile user interfaces (android_terminal and customer_app), 1 centralised mysql database and a responsive web dashboard. These platforms make up the BARTER system; the mobile and web dash have been designed to operate independently from one another, this means that if the web dash is not required users do not have to set it up on your server.

Although some libraries were used within the project (this is noted within the code), the majority of the code, design and development for this project was developed by the following peopl","Software","Yes","2014","The software is being used by local community as Peat Trade","https://github.com/Mobile-Radicals/BARTER","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5461d361ab5df8.25616991&grantRef=EP%2FK012584%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/K012584/1","DDD420F8-68AC-4A8E-A9EA-0F3F9ED0710B","798CB33D-C79E-4578-83F2-72606407192C","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","601278D6-CFA4-4465-99DB-CB96EE34C3CD"
"BBSRC","BB/L018241/1","Research Grant","Software and Technical Products","University College London","Genetics Evolution and Environment","Dessimoz","Christophe","","pRolocdata","Mass-spectrometry based spatial proteomics data sets from Dunkley et al. (2006), Foster et al. (2006), Tan et al. (2009), Hall et al. (2009), Trotter et al. (2010), Ferro et al. (2010), Nikolovski et al. (2012, 2014), Breckels et al. (2013), Groen et al. (2014) and Christoforou et al. (2015), and protein complex separation data from Kristensen et al. (2012), Havugimana et al. (2012), Kirkwood et al. (2013) and Fabre et al. (2015).","Software","Yes","2012","Dissemination of various spatial proteomics data and data underlying the implementation of reproducible spatial proteomics data analysis.","http://bioconductor.org/packages/release/data/experiment/html/pRolocdata.html","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d46d1e50cba9.53628667&grantRef=BB%2FL018241%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/L018241/1","912BB5EB-E68E-4BDE-88C7-16A438C8642C","2512EF1C-401B-4222-9869-A770D4C5FAC7","3A5E126D-C175-4730-9B7B-E6D8CF447F83","11BC06C2-264F-438C-94FE-6EDE58928EB2"
"EPSRC","EP/L011549/1","Research Grant","Software and Technical Products","University of Manchester","Mechanical Aerospace and Civil Eng","Lind","Steven","","bubble open source code","software for predicting bubble dynamics in viscoelastic fluids","Software","Yes","2016","No impact yet.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dadbd4a8f343.71777980&grantRef=EP%2FL011549%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/L011549/1","926397A0-9AF1-440A-94D5-1544B8E7084C","798CB33D-C79E-4578-83F2-72606407192C","68D0E3C9-9246-4CFC-B5E9-48584CF82993","5EFBAFF2-43B3-473B-97F6-D78D1F055226"
"EPSRC","EP/K013009/1","Research Grant","Software and Technical Products","University of Oxford","Oxford Chemistry","Cooper","Richard","","Strategy determination tool","An online implementation of a tool for determining fast data collection strategies for area detector diffractometers which allows prioritisation of a number of data points. Supported controller / instrument combinations are CrysalisPro on Agilent Supernova, CrysalisPro on Xpad (U. of Nancy), CrysalisPro on Diamond Light Source, beamline I19, hutch 2 goniometer.","Software","Yes","2015","Existing software tools for designing crystallographic experiments are often closed-source and are limited to standard experiments. Scientists are left with great challenges to exploit new instrument technology for non-standard data collections like photo&shy;crystallography. The tools presented here have been used to create experiment strategies in-house and at Diamond Light Source, by Oxford researchers and by beamline staff. The software has also been used to support developments of a time-resolved crystallography instrument at University of Nancy.","http://blog.debroglie.net/strategies/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-7938306804.6889326fd48f16&grantRef=EP%2FK013009%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/K013009/1","5B7940A6-309C-472D-B962-16078DC75D2A","798CB33D-C79E-4578-83F2-72606407192C","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","873C4A9C-6C0B-4FCF-80F8-93D75A482BC2"
"BBSRC","BB/G000883/2","Research Grant","Software and Technical Products","University of Edinburgh","Centre for Molecular Medicine","Baldock","Richard","","Woolz image processing suite and associated applications","A C, C++ and Java code base for basic image processing with a number of 3D image applications for annotation and atlas development. Includes the IIP3D protocol and server for web-delivery of 3D tiles from large scale 3D image volumes.","Software","Yes","2011","Becoming used as a standard for handling very large 3D image data","https://github.com/ma-tech","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=544a0bf63dfaf8.54938397&grantRef=BB%2FG000883%2F2","http://gtr.rcuk.ac.uk:80/projects?ref=BB/G000883/2","DF2FDF73-AD8B-49AD-933C-15FF6BF093BC","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","AD75236F-C89A-4246-9AF7-C935B4091324"
"MRC","G0600084","Fellowship","Software and Technical Products","Birkbeck College","Biological Sciences","Topf","Maya","http://orcid.org/0000-0002-8185-1215","RIBFIND","Software to for finding rigid bodies in protein structures","Software","Yes","2012","The software has been used in the EM community for the purpose of EM flexible density fitting as well as in general analysis of protein structure (cited 19 times since 2012). 

Pandurangan &amp; Topf 2012 (PMID: 22079400)
Pandurangan &amp; Topf 2012 (PMID: 22796953)
Pandurangan et al. 2014 (PMID: 224333899)","http://ribfind.ismb.lon.ac.uk","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5460d3459d8878.08646704&grantRef=G0600084","http://gtr.rcuk.ac.uk:80/projects?ref=G0600084","16D9D6F3-6902-4B8E-AF90-1471FCECD415","C008C651-F5B0-4859-A334-5F574AB6B57C","3E18DACB-05AA-4C71-88FB-C909A8311BB5","25B1404E-C0F9-4D7F-BE64-BB31FF66FCCC"
"EPSRC","EP/K01790X/1","Research Grant","Software and Technical Products","King's College London","Informatics","Tratt","Laurence","http://orcid.org/0000-0002-5258-3805","libkalibera","libkalibera contains reimplementations of the benchmarking method method the following two papers:
 * Rigorous benchmarking in reasonable time. Tomas Kalibera, Richard Jones
 * Quantifying performance changes with effect size confidence intervals. Tomas Kalibera, Richard Jones
libkalibera started off as a pure Python module by the Cooler project team, but support for other languages has since been added by other people.","Software","Yes","2014","libkalibera has been added to and used by other authors e.g.:
 Dynamically Composing Languages in a Modular Way: Supporting C Extensions for Dynamic Languages. Matthias Grimmer, Chris Seaton, Thomas Wuerthinger, Hanspeter Moessenboeck. Modularity 2015 (to appear)","http://soft-dev.org/src/libkalibera/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545e02f4025688.78005163&grantRef=EP%2FK01790X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/K01790X/1","030BA102-B5D7-442F-950A-1461A0ABE963","798CB33D-C79E-4578-83F2-72606407192C","318B5D98-4CB4-4B10-A876-08FC93071A56","50A1DE17-1630-406A-BAAA-5ADFD19C5E3B"
"STFC","ST/L000741/1","Research Grant","Software and Technical Products","University of Glasgow","School of Physics and Astronomy","Fletcher","Lyndsay","","Electron distributions from X-ray and EUV data","New software for inferring the electron distribution from X-ray observations and EUV observations by simultaneously fitting RHESSI and SDO/AIA data. This yields the spatially integrated electron spectra of a coronal source from less than 0.1 keV up to several tens of keV. The results show that the total energy can only be determined accurately by combining RHESSI and AIA observations. Simultaneously fitting the proposed representation of the kappa-distribution reduces the electron number density in the analyzed flare by a factor of ~30 and the total flare energy by a factor of ~5 compared with the commonly used fitting of RHESSI spectra.
http://adsabs.harvard.edu/abs/2015ApJ...815...73B","Software","","2015","None yet",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56df55202fa882.49475311&grantRef=ST%2FL000741%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=ST/L000741/1","0C2BFD18-1F5B-4A4F-94B6-17486BA4069D","D7F4F462-0518-4784-908A-D12633C139B3","AE58F21F-3622-4382-97BB-1359BD183E9F","6CC4A3A6-D7B3-4D96-9194-CA4A4EF8A072"
"NERC","nceo020002","Other Grant","Software and Technical Products","National Centre for Earth Observation",,"Wooster","Martin","http://orcid.org/0000-0001-6375-7949","Gaussian Process emulators for radiative transfer models","This is a Python library that can be used to produce fast surrogate models (approximations) to complex and computationally expensive radiative transfer (RT) codes. The library is designed to be able to use in practical applications in land or atmospheric remote sensing, where e.g. satellite observations need to be interpreted with RT models to infer land surface or atmospheric properties.","Software","","2015","This library has already been used in a paper (Gomez-Dans et al, 2016), and on others which are currently being written. This software forms the foundations of a complex processing scheme to retrieve land surface properties from the Sentinel family of satellites funded under the H2020 scheme.","http://jgomezdans.github.io/gp_emulator","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56c71152532991.48640887&grantRef=nceo020002","http://gtr.rcuk.ac.uk:80/projects?ref=nceo020002","E1400F36-DE2F-4535-8997-195AF0FE3EED","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","8B4F5DD7-E8D3-4F2C-B513-F7623AD25E1D","40505E6E-D270-4E83-8C39-30B5C1D2C372"
